subscriber_id,cohort_month,city,channel,category,plan_tenure_months,monthly_rental_inr,first_delivery_delay_days,nps_score,payment_failures_90d,swap_requests_60d,support_tickets_60d,subscriber_age,churn_month,is_churned,months_observable,months_active,revenue_inr
1366,2024-01-01,Bengaluru,Referral,Full_Home,3,4426,0,6,1,0,0,29,10.0,1,28,10,44260
1367,2024-04-01,Bengaluru,Google_Ads,Bed,6,1226,2,8,0,0,0,36,12.0,1,25,12,14712
1368,2024-06-01,Hyderabad,Referral,Sofa,3,1708,4,7,0,0,1,37,11.0,1,23,11,18788
1369,2024-12-01,Chennai,Referral,Wardrobe,3,1190,4,7,0,0,1,21,14.0,1,17,14,16660
1370,2024-08-01,Chennai,Organic,Sofa,12,1605,2,7,1,0,0,33,5.0,1,21,5,8025
1371,2024-11-01,Mumbai,Organic,Bed,6,1177,0,5,0,1,1,35,,0,18,18,21186
1372,2024-05-01,Pune,Direct,Dining,12,1360,3,1,0,0,1,30,1.0,1,24,1,1360
1373,2024-06-01,Delhi,Organic,Study,3,893,2,7,0,0,1,35,18.0,1,23,18,16074
1374,2024-06-01,Pune,Organic,Sofa,6,1393,3,8,0,0,1,27,18.0,1,23,18,25074
1375,2024-11-01,Delhi,Meta_Ads,Bed,6,1456,2,6,0,0,1,38,5.0,1,18,5,7280
1376,2024-12-01,Bengaluru,Meta_Ads,Full_Home,12,4057,0,8,0,0,0,27,,0,17,17,68969
1377,2024-12-01,Bengaluru,Meta_Ads,Full_Home,3,4284,2,8,1,0,0,38,,0,17,17,72828
1378,2024-10-01,Chennai,Direct,Study,6,955,0,8,0,0,0,32,,0,19,19,18145
1379,2024-07-01,Mumbai,Organic,Dining,12,1379,3,5,0,1,1,32,13.0,1,22,13,17927
1380,2024-07-01,Mumbai,Referral,Study,3,987,1,1,0,1,0,22,1.0,1,22,1,987
1381,2024-12-01,Mumbai,Google_Ads,Sofa,3,1707,0,9,1,0,1,38,8.0,1,17,8,13656
1382,2024-04-01,Mumbai,Referral,Full_Home,6,4059,1,5,3,0,0,24,6.0,1,25,6,24354
1383,2024-05-01,Chennai,Meta_Ads,Sofa,12,1580,1,9,0,0,1,39,,0,24,24,37920
1384,2024-11-01,Bengaluru,Organic,Study,3,809,0,9,0,0,0,31,,0,18,18,14562
1385,2024-05-01,Bengaluru,Google_Ads,Bed,3,1404,4,1,0,1,1,32,1.0,1,24,1,1404
1386,2024-03-01,Hyderabad,Referral,Study,12,1060,4,7,0,1,3,27,2.0,1,26,2,2120
1387,2024-07-01,Delhi,Organic,Full_Home,6,4396,2,10,0,0,0,27,,0,22,22,96712
1388,2024-04-01,Bengaluru,Meta_Ads,Full_Home,3,3419,1,7,0,1,1,21,9.0,1,25,9,30771
1389,2024-11-01,Bengaluru,Google_Ads,Wardrobe,6,957,1,8,0,0,0,34,17.0,1,18,17,16269
1390,2024-11-01,Bengaluru,Google_Ads,Dining,3,1893,0,7,0,0,0,32,,0,18,18,34074
1391,2024-04-01,Bengaluru,Google_Ads,Dining,6,1733,5,7,0,0,1,38,11.0,1,25,11,19063
1392,2024-07-01,Bengaluru,Google_Ads,Study,3,866,1,1,2,0,2,28,3.0,1,22,3,2598
1393,2024-12-01,Bengaluru,Meta_Ads,Wardrobe,6,1059,4,7,0,1,3,41,12.0,1,17,12,12708
1394,2024-09-01,Hyderabad,Meta_Ads,Wardrobe,6,906,1,8,0,0,0,24,,0,20,20,18120
1395,2024-03-01,Pune,Meta_Ads,Study,3,1055,2,1,0,0,1,31,1.0,1,26,1,1055
1396,2024-08-01,Pune,Organic,Sofa,6,1479,0,8,0,1,0,33,,0,21,21,31059
1397,2024-08-01,Mumbai,Meta_Ads,Study,12,825,0,8,1,0,1,32,18.0,1,21,18,14850
1398,2024-08-01,Mumbai,Google_Ads,Sofa,6,1313,3,7,0,0,1,27,12.0,1,21,12,15756
1399,2024-01-01,Chennai,Referral,Study,12,775,2,8,0,0,1,22,8.0,1,28,8,6200
1400,2024-04-01,Hyderabad,Meta_Ads,Bed,12,1397,1,1,0,0,0,30,2.0,1,25,2,2794
1401,2024-11-01,Delhi,Organic,Full_Home,3,4353,0,9,0,0,0,26,,0,18,18,78354
1402,2024-03-01,Bengaluru,Direct,Sofa,6,1620,0,1,0,0,1,40,1.0,1,26,1,1620
1403,2024-04-01,Mumbai,Organic,Wardrobe,12,959,1,8,0,1,0,32,,0,25,25,23975
1404,2024-04-01,Delhi,Meta_Ads,Sofa,12,1690,1,1,0,1,0,30,1.0,1,25,1,1690
1405,2024-03-01,Delhi,Meta_Ads,Full_Home,12,4575,3,5,0,1,1,37,,0,26,26,118950
1406,2024-02-01,Bengaluru,Referral,Sofa,3,1591,0,1,0,1,0,34,2.0,1,27,2,3182
1407,2024-05-01,Chennai,Referral,Wardrobe,12,1064,0,7,1,0,0,21,,0,24,24,25536
1408,2024-11-01,Delhi,Google_Ads,Sofa,3,1375,2,7,0,1,0,35,5.0,1,18,5,6875
1409,2024-01-01,Delhi,Organic,Full_Home,6,4600,0,9,0,0,1,32,14.0,1,28,14,64400
1410,2024-04-01,Bengaluru,Referral,Bed,12,1143,2,7,0,0,0,32,8.0,1,25,8,9144
1411,2024-01-01,Hyderabad,Referral,Dining,6,1808,2,9,0,0,0,29,12.0,1,28,12,21696
1412,2024-07-01,Hyderabad,Google_Ads,Sofa,6,1494,3,7,0,0,1,27,2.0,1,22,2,2988
1413,2024-04-01,Bengaluru,Meta_Ads,Bed,6,1149,3,7,0,2,1,24,4.0,1,25,4,4596
1414,2024-10-01,Delhi,Meta_Ads,Sofa,12,1306,2,6,1,0,1,34,,0,19,19,24814
1415,2024-08-01,Delhi,Google_Ads,Dining,6,1912,0,6,0,1,3,27,3.0,1,21,3,5736
1416,2024-10-01,Pune,Organic,Sofa,6,1573,1,10,0,0,0,26,,0,19,19,29887
1417,2024-08-01,Bengaluru,Meta_Ads,Full_Home,3,4021,0,3,2,0,0,46,1.0,1,21,1,4021
1418,2024-06-01,Pune,Google_Ads,Bed,3,1525,4,1,0,0,1,27,1.0,1,23,1,1525
1419,2024-11-01,Mumbai,Meta_Ads,Dining,3,1618,0,1,0,1,0,26,1.0,1,18,1,1618
1420,2024-06-01,Bengaluru,Referral,Bed,6,1489,2,1,0,0,1,33,5.0,1,23,5,7445
1421,2024-12-01,Bengaluru,Referral,Bed,6,1492,3,4,3,0,1,28,1.0,1,17,1,1492
1422,2024-12-01,Bengaluru,Referral,Full_Home,3,4449,0,9,0,0,2,37,16.0,1,17,16,71184
1423,2024-08-01,Mumbai,Direct,Full_Home,3,3532,1,8,0,1,0,32,1.0,1,21,1,3532
1424,2024-09-01,Mumbai,Direct,Study,3,1065,1,6,1,0,0,30,1.0,1,20,1,1065
1425,2024-04-01,Hyderabad,Meta_Ads,Full_Home,12,4277,6,5,0,0,1,34,12.0,1,25,12,51324
1426,2024-10-01,Bengaluru,Google_Ads,Sofa,3,1488,3,6,0,1,2,32,6.0,1,19,6,8928
1427,2024-09-01,Chennai,Referral,Full_Home,6,4472,0,6,1,0,0,25,7.0,1,20,7,31304
1428,2024-11-01,Bengaluru,Organic,Wardrobe,12,875,0,10,0,0,0,31,,0,18,18,15750
1429,2024-04-01,Delhi,Meta_Ads,Full_Home,12,3649,2,8,0,0,0,23,,0,25,25,91225
1430,2024-10-01,Chennai,Direct,Study,6,977,1,7,0,0,2,22,3.0,1,19,3,2931
1431,2024-06-01,Pune,Meta_Ads,Bed,3,1390,1,7,1,0,1,26,11.0,1,23,11,15290
1432,2024-03-01,Delhi,Direct,Dining,3,1653,2,5,1,0,0,28,5.0,1,26,5,8265
1433,2024-03-01,Hyderabad,Meta_Ads,Full_Home,3,4343,2,7,0,0,0,30,3.0,1,26,3,13029
1434,2024-07-01,Bengaluru,Google_Ads,Sofa,12,1773,0,1,0,0,1,21,1.0,1,22,1,1773
1435,2024-04-01,Bengaluru,Referral,Wardrobe,6,895,3,5,1,1,2,27,,0,25,25,22375
1436,2024-02-01,Mumbai,Organic,Dining,6,1551,0,7,0,0,2,21,12.0,1,27,12,18612
1437,2024-06-01,Bengaluru,Organic,Bed,3,1238,0,1,1,0,0,32,1.0,1,23,1,1238
1438,2024-08-01,Mumbai,Organic,Bed,6,1529,0,8,0,1,0,27,5.0,1,21,5,7645
1439,2024-04-01,Bengaluru,Google_Ads,Full_Home,6,3661,0,8,0,0,0,28,13.0,1,25,13,47593
1440,2024-12-01,Chennai,Google_Ads,Full_Home,6,3914,5,4,0,0,1,23,1.0,1,17,1,3914
1441,2024-10-01,Pune,Google_Ads,Wardrobe,3,1166,3,1,0,0,1,32,1.0,1,19,1,1166
1442,2024-07-01,Pune,Google_Ads,Full_Home,6,4337,4,6,0,0,2,21,4.0,1,22,4,17348
1443,2024-12-01,Hyderabad,Meta_Ads,Sofa,3,1290,4,5,0,0,2,27,10.0,1,17,10,12900
1444,2024-06-01,Bengaluru,Meta_Ads,Bed,6,1541,0,7,0,1,3,26,12.0,1,23,12,18492
1445,2024-02-01,Bengaluru,Google_Ads,Sofa,6,1306,0,9,0,0,0,38,,0,27,27,35262
1446,2024-01-01,Delhi,Meta_Ads,Wardrobe,6,1032,0,7,0,0,0,21,13.0,1,28,13,13416
1447,2024-12-01,Delhi,Google_Ads,Dining,3,1495,5,5,1,0,1,38,9.0,1,17,9,13455
1448,2024-12-01,Mumbai,Google_Ads,Sofa,6,1606,3,6,0,0,1,27,2.0,1,17,2,3212
1449,2024-09-01,Mumbai,Direct,Wardrobe,6,948,2,8,0,1,0,28,3.0,1,20,3,2844
1450,2024-02-01,Mumbai,Direct,Study,6,1021,0,10,0,0,2,36,10.0,1,27,10,10210
1451,2024-04-01,Bengaluru,Referral,Dining,3,1675,0,9,0,1,0,34,,0,25,25,41875
1452,2024-01-01,Mumbai,Google_Ads,Dining,12,1534,0,10,0,0,0,30,,0,28,28,42952
1453,2024-01-01,Mumbai,Organic,Dining,6,1844,2,1,0,0,1,32,1.0,1,28,1,1844
1454,2024-03-01,Delhi,Google_Ads,Full_Home,6,4487,3,7,0,0,1,21,,0,26,26,116662
1455,2024-07-01,Chennai,Meta_Ads,Study,3,919,3,1,0,0,1,23,1.0,1,22,1,919
1456,2024-01-01,Delhi,Referral,Full_Home,6,4087,3,5,1,0,3,32,7.0,1,28,7,28609
1457,2024-12-01,Hyderabad,Meta_Ads,Full_Home,6,4054,4,8,0,0,2,23,8.0,1,17,8,32432
1458,2024-06-01,Pune,Direct,Full_Home,12,4155,2,7,0,0,2,29,23.0,1,23,23,95565
1459,2024-04-01,Bengaluru,Organic,Sofa,3,1724,3,6,0,0,1,27,10.0,1,25,10,17240
1460,2024-07-01,Delhi,Google_Ads,Wardrobe,6,875,4,6,0,0,3,22,10.0,1,22,10,8750
1461,2024-10-01,Mumbai,Google_Ads,Bed,12,1281,0,7,1,0,0,35,2.0,1,19,2,2562
1462,2024-04-01,Delhi,Referral,Sofa,6,1668,3,4,1,0,1,33,16.0,1,25,16,26688
1463,2024-01-01,Bengaluru,Meta_Ads,Dining,3,1899,1,10,0,0,0,28,1.0,1,28,1,1899
1464,2024-01-01,Chennai,Google_Ads,Sofa,12,1355,2,6,1,0,0,38,9.0,1,28,9,12195
1465,2024-11-01,Chennai,Google_Ads,Dining,12,1383,2,6,0,0,2,21,8.0,1,18,8,11064
1466,2024-02-01,Bengaluru,Direct,Full_Home,6,4526,3,8,0,0,2,24,7.0,1,27,7,31682
1467,2024-08-01,Bengaluru,Google_Ads,Bed,6,1545,2,6,0,0,1,25,4.0,1,21,4,6180
1468,2024-05-01,Bengaluru,Direct,Full_Home,6,4399,2,9,0,1,0,27,,0,24,24,105576
1469,2024-10-01,Hyderabad,Organic,Full_Home,6,4175,2,8,0,0,0,28,,0,19,19,79325
1470,2024-01-01,Delhi,Google_Ads,Full_Home,12,3726,5,5,0,1,1,34,25.0,1,28,25,93150
1471,2024-11-01,Bengaluru,Meta_Ads,Sofa,6,1777,2,7,2,0,0,42,9.0,1,18,9,15993
1472,2024-09-01,Pune,Organic,Full_Home,6,4410,0,10,0,0,0,33,,0,20,20,88200
1473,2024-06-01,Mumbai,Meta_Ads,Sofa,3,1638,0,5,1,0,1,29,12.0,1,23,12,19656
1474,2024-03-01,Mumbai,Google_Ads,Full_Home,6,4634,0,4,0,1,0,37,1.0,1,26,1,4634
1475,2024-12-01,Mumbai,Google_Ads,Sofa,6,1734,0,8,0,0,0,30,,0,17,17,29478
1476,2024-04-01,Delhi,Referral,Sofa,6,1316,7,1,0,1,1,29,1.0,1,25,1,1316
1477,2024-06-01,Mumbai,Organic,Bed,3,1113,4,7,0,0,2,31,13.0,1,23,13,14469
1478,2024-05-01,Bengaluru,Meta_Ads,Study,6,834,3,9,0,0,3,31,23.0,1,24,23,19182
1479,2024-03-01,Mumbai,Google_Ads,Full_Home,12,4673,2,7,1,0,1,34,,0,26,26,121498
1480,2024-05-01,Chennai,Meta_Ads,Study,3,932,1,7,0,1,0,21,,0,24,24,22368
1481,2024-02-01,Delhi,Referral,Study,12,968,1,9,0,0,0,32,11.0,1,27,11,10648
1482,2024-01-01,Chennai,Google_Ads,Bed,6,1261,2,9,0,0,0,30,13.0,1,28,13,16393
1483,2024-04-01,Delhi,Direct,Full_Home,12,3994,1,1,0,0,0,28,1.0,1,25,1,3994
1484,2024-02-01,Hyderabad,Referral,Bed,6,1241,4,8,0,0,1,34,,0,27,27,33507
1485,2024-05-01,Mumbai,Google_Ads,Full_Home,6,4715,1,8,0,0,2,34,16.0,1,24,16,75440
1486,2024-11-01,Hyderabad,Referral,Full_Home,12,3976,4,1,0,0,2,26,1.0,1,18,1,3976
1487,2024-02-01,Bengaluru,Organic,Bed,6,1484,1,7,0,1,0,29,1.0,1,27,1,1484
1488,2024-01-01,Bengaluru,Organic,Bed,3,1175,0,7,0,0,1,32,12.0,1,28,12,14100
1489,2024-02-01,Bengaluru,Google_Ads,Study,12,864,0,7,2,0,0,28,,0,27,27,23328
1490,2024-07-01,Bengaluru,Direct,Full_Home,6,3653,1,9,0,0,0,24,,0,22,22,80366
1491,2024-04-01,Chennai,Meta_Ads,Study,12,856,2,1,0,0,0,30,2.0,1,25,2,1712
1492,2024-06-01,Chennai,Referral,Full_Home,3,4334,1,5,1,1,0,37,16.0,1,23,16,69344
1493,2024-01-01,Hyderabad,Google_Ads,Full_Home,12,3597,1,8,0,0,0,28,15.0,1,28,15,53955
1494,2024-04-01,Bengaluru,Google_Ads,Bed,12,1348,0,8,1,1,0,32,2.0,1,25,2,2696
1495,2024-05-01,Pune,Direct,Wardrobe,6,850,0,4,2,0,1,42,10.0,1,24,10,8500
1496,2024-06-01,Hyderabad,Meta_Ads,Dining,3,1909,2,6,0,0,1,21,4.0,1,23,4,7636
1497,2024-07-01,Mumbai,Google_Ads,Sofa,6,1293,2,8,0,0,0,34,,0,22,22,28446
1498,2024-10-01,Delhi,Referral,Full_Home,3,4455,2,1,1,0,1,25,1.0,1,19,1,4455
1499,2024-06-01,Delhi,Google_Ads,Bed,6,1499,0,7,1,0,0,26,2.0,1,23,2,2998
1500,2024-11-01,Bengaluru,Referral,Study,6,1078,2,6,1,0,1,27,3.0,1,18,3,3234
1501,2024-07-01,Delhi,Direct,Wardrobe,3,1076,5,5,0,0,1,25,3.0,1,22,3,3228
1502,2024-04-01,Hyderabad,Google_Ads,Full_Home,12,4248,2,9,0,1,1,32,15.0,1,25,15,63720
1503,2024-03-01,Bengaluru,Meta_Ads,Wardrobe,12,1044,0,7,1,1,1,22,26.0,1,26,26,27144
1504,2024-04-01,Mumbai,Direct,Dining,6,1787,1,8,0,1,0,33,9.0,1,25,9,16083
1505,2024-08-01,Delhi,Direct,Sofa,6,1731,3,4,2,1,1,35,1.0,1,21,1,1731
1506,2024-03-01,Hyderabad,Meta_Ads,Full_Home,12,4138,1,9,0,0,1,21,5.0,1,26,5,20690
1507,2024-11-01,Chennai,Organic,Bed,6,1432,0,1,0,1,0,21,2.0,1,18,2,2864
1508,2024-06-01,Pune,Organic,Dining,12,1898,3,6,1,1,1,26,20.0,1,23,20,37960
1509,2024-11-01,Delhi,Google_Ads,Full_Home,3,3556,3,8,0,1,1,35,10.0,1,18,10,35560
1510,2024-09-01,Delhi,Organic,Wardrobe,3,1055,5,6,0,0,1,25,,0,20,20,21100
1511,2024-05-01,Delhi,Meta_Ads,Bed,6,1135,3,8,1,0,1,30,11.0,1,24,11,12485
1512,2024-03-01,Delhi,Meta_Ads,Bed,3,1302,5,1,0,0,2,21,1.0,1,26,1,1302
1513,2024-09-01,Bengaluru,Meta_Ads,Dining,6,1766,0,8,0,0,1,25,12.0,1,20,12,21192
1514,2024-04-01,Hyderabad,Referral,Bed,6,1277,1,5,1,0,1,23,,0,25,25,31925
1515,2024-03-01,Hyderabad,Google_Ads,Bed,3,1150,1,5,1,0,2,25,12.0,1,26,12,13800
1516,2024-12-01,Delhi,Google_Ads,Bed,3,1481,6,4,1,0,1,28,2.0,1,17,2,2962
1517,2024-06-01,Pune,Google_Ads,Wardrobe,3,934,1,6,0,0,0,30,,0,23,23,21482
1518,2024-01-01,Delhi,Google_Ads,Wardrobe,3,1025,5,8,0,0,1,31,22.0,1,28,22,22550
1519,2024-06-01,Mumbai,Direct,Wardrobe,3,902,0,9,0,0,0,22,,0,23,23,20746
1520,2024-06-01,Bengaluru,Meta_Ads,Dining,3,1913,0,1,0,0,1,37,1.0,1,23,1,1913
1521,2024-11-01,Bengaluru,Google_Ads,Dining,12,1573,2,1,1,0,0,27,1.0,1,18,1,1573
1522,2024-09-01,Mumbai,Direct,Bed,3,1478,0,6,1,1,0,36,2.0,1,20,2,2956
1523,2024-03-01,Mumbai,Google_Ads,Full_Home,3,3937,2,7,0,0,0,33,,0,26,26,102362
1524,2024-02-01,Bengaluru,Meta_Ads,Wardrobe,12,971,1,8,0,0,1,32,3.0,1,27,3,2913
1525,2024-08-01,Bengaluru,Referral,Full_Home,12,3736,1,6,1,0,2,37,,0,21,21,78456
1526,2024-01-01,Bengaluru,Organic,Dining,3,1586,4,1,1,0,2,25,1.0,1,28,1,1586
1527,2024-04-01,Hyderabad,Google_Ads,Bed,12,1502,3,7,0,0,3,32,3.0,1,25,3,4506
1528,2024-02-01,Hyderabad,Organic,Study,12,972,3,8,1,0,2,21,,0,27,27,26244
1529,2024-01-01,Mumbai,Organic,Sofa,12,1302,0,7,0,1,0,31,,0,28,28,36456
1530,2024-12-01,Bengaluru,Organic,Full_Home,6,4156,2,6,1,1,0,32,,0,17,17,70652
1531,2024-02-01,Bengaluru,Google_Ads,Dining,6,1638,2,1,0,0,0,25,1.0,1,27,1,1638
1532,2024-01-01,Bengaluru,Referral,Sofa,12,1635,0,8,0,0,1,30,,0,28,28,45780
1533,2024-12-01,Mumbai,Meta_Ads,Wardrobe,6,1113,3,7,0,0,1,21,11.0,1,17,11,12243
1534,2024-03-01,Bengaluru,Organic,Study,12,942,0,10,0,0,1,23,26.0,1,26,26,24492
1535,2024-10-01,Mumbai,Direct,Sofa,3,1734,2,8,1,0,1,29,9.0,1,19,9,15606
1536,2024-01-01,Chennai,Referral,Bed,12,1396,0,7,1,0,1,22,8.0,1,28,8,11168
1537,2024-02-01,Delhi,Referral,Full_Home,12,3872,4,8,0,0,1,40,,0,27,27,104544
1538,2024-02-01,Pune,Google_Ads,Bed,3,1275,0,8,0,0,2,32,10.0,1,27,10,12750
1539,2024-09-01,Bengaluru,Google_Ads,Sofa,3,1725,2,1,0,1,0,29,1.0,1,20,1,1725
1540,2024-08-01,Bengaluru,Meta_Ads,Sofa,12,1410,3,4,1,0,1,30,1.0,1,21,1,1410
1541,2024-06-01,Chennai,Google_Ads,Dining,12,1439,3,8,1,0,2,31,,0,23,23,33097
1542,2024-03-01,Mumbai,Organic,Dining,12,1780,3,1,0,3,1,23,1.0,1,26,1,1780
1543,2024-02-01,Delhi,Organic,Study,12,899,1,6,0,1,0,32,,0,27,27,24273
1544,2024-07-01,Chennai,Meta_Ads,Full_Home,3,3716,2,5,0,0,0,31,1.0,1,22,1,3716
1545,2024-03-01,Delhi,Google_Ads,Sofa,6,1709,1,8,0,0,1,26,,0,26,26,44434
1546,2024-08-01,Mumbai,Referral,Sofa,6,1371,0,8,0,0,0,32,,0,21,21,28791
1547,2024-09-01,Delhi,Meta_Ads,Bed,3,1437,0,6,0,1,1,28,18.0,1,20,18,25866
1548,2024-11-01,Bengaluru,Meta_Ads,Wardrobe,3,968,1,7,0,0,0,32,14.0,1,18,14,13552
1549,2024-06-01,Bengaluru,Meta_Ads,Sofa,6,1648,2,9,0,0,0,36,,0,23,23,37904
1550,2024-01-01,Bengaluru,Google_Ads,Bed,6,1456,3,7,0,1,1,29,,0,28,28,40768
1551,2024-04-01,Pune,Organic,Full_Home,6,3619,0,7,0,0,0,39,,0,25,25,90475
1552,2024-11-01,Delhi,Google_Ads,Sofa,6,1707,2,7,0,0,1,27,3.0,1,18,3,5121
1553,2024-07-01,Mumbai,Meta_Ads,Full_Home,6,4265,0,1,1,1,1,23,1.0,1,22,1,4265
1554,2024-08-01,Bengaluru,Google_Ads,Full_Home,6,4602,0,5,1,1,0,30,12.0,1,21,12,55224
1555,2024-06-01,Hyderabad,Google_Ads,Wardrobe,3,860,2,5,1,0,1,23,16.0,1,23,16,13760
1556,2024-02-01,Chennai,Google_Ads,Full_Home,6,4458,2,1,1,0,1,31,1.0,1,27,1,4458
1557,2024-11-01,Mumbai,Google_Ads,Study,6,1074,0,1,0,0,0,23,1.0,1,18,1,1074
1558,2024-10-01,Mumbai,Referral,Bed,12,1424,0,7,0,0,1,33,7.0,1,19,7,9968
1559,2024-12-01,Pune,Referral,Dining,6,1873,3,1,0,0,2,28,1.0,1,17,1,1873
1560,2024-11-01,Pune,Google_Ads,Sofa,12,1492,2,1,1,0,0,39,1.0,1,18,1,1492
1561,2024-04-01,Chennai,Google_Ads,Wardrobe,12,1094,3,7,0,0,1,38,2.0,1,25,2,2188
1562,2024-04-01,Mumbai,Referral,Full_Home,6,4193,2,8,1,0,1,35,,0,25,25,104825
1563,2024-03-01,Bengaluru,Google_Ads,Dining,6,1547,2,8,0,1,1,24,,0,26,26,40222
1564,2024-12-01,Mumbai,Meta_Ads,Bed,12,1387,1,8,1,0,1,24,,0,17,17,23579
1565,2024-07-01,Mumbai,Google_Ads,Study,6,878,0,7,0,0,1,30,,0,22,22,19316
1566,2024-06-01,Pune,Meta_Ads,Full_Home,12,4728,4,6,0,0,1,32,14.0,1,23,14,66192
1567,2024-12-01,Bengaluru,Direct,Sofa,6,1693,2,7,0,0,0,29,,0,17,17,28781
1568,2024-08-01,Delhi,Google_Ads,Bed,6,1500,1,6,2,0,3,28,18.0,1,21,18,27000
1569,2024-11-01,Chennai,Direct,Sofa,12,1608,0,9,0,0,0,32,,0,18,18,28944
1570,2024-12-01,Chennai,Referral,Full_Home,3,4575,6,3,0,0,1,37,1.0,1,17,1,4575
1571,2024-01-01,Delhi,Direct,Dining,3,1564,2,6,2,0,2,39,16.0,1,28,16,25024
1572,2024-05-01,Chennai,Organic,Sofa,3,1621,1,7,1,0,1,39,6.0,1,24,6,9726
1573,2024-09-01,Bengaluru,Referral,Dining,12,1546,0,7,0,0,1,21,,0,20,20,30920
1574,2024-10-01,Mumbai,Meta_Ads,Wardrobe,6,1057,2,9,0,0,0,21,,0,19,19,20083
1575,2024-02-01,Bengaluru,Referral,Sofa,6,1312,0,7,1,2,0,33,25.0,1,27,25,32800
1576,2024-04-01,Chennai,Google_Ads,Full_Home,3,4508,2,8,0,0,0,35,12.0,1,25,12,54096
1577,2024-07-01,Chennai,Organic,Study,6,897,6,5,0,0,2,35,3.0,1,22,3,2691
1578,2024-10-01,Bengaluru,Organic,Sofa,6,1790,0,7,0,0,0,34,5.0,1,19,5,8950
1579,2024-02-01,Bengaluru,Google_Ads,Full_Home,3,4600,0,7,1,0,0,35,,0,27,27,124200
1580,2024-08-01,Mumbai,Google_Ads,Sofa,6,1596,1,7,0,0,1,29,,0,21,21,33516
1581,2024-04-01,Bengaluru,Google_Ads,Sofa,3,1414,0,7,1,0,0,31,2.0,1,25,2,2828
1582,2024-03-01,Pune,Meta_Ads,Wardrobe,3,1069,2,9,0,0,0,33,,0,26,26,27794
1583,2024-07-01,Bengaluru,Google_Ads,Sofa,6,1671,2,7,1,0,0,33,9.0,1,22,9,15039
1584,2024-05-01,Hyderabad,Google_Ads,Dining,6,1623,0,1,0,1,0,28,1.0,1,24,1,1623
1585,2024-08-01,Delhi,Google_Ads,Bed,3,1374,2,6,1,0,0,23,5.0,1,21,5,6870
1586,2024-04-01,Mumbai,Meta_Ads,Sofa,6,1734,1,8,2,0,0,21,6.0,1,25,6,10404
1587,2024-10-01,Bengaluru,Google_Ads,Full_Home,6,3591,2,5,1,0,1,27,3.0,1,19,3,10773
1588,2024-01-01,Chennai,Google_Ads,Bed,12,1331,7,4,0,0,1,22,25.0,1,28,25,33275
1589,2024-11-01,Delhi,Google_Ads,Bed,6,1498,1,1,0,0,0,29,1.0,1,18,1,1498
1590,2024-01-01,Mumbai,Meta_Ads,Bed,12,1282,2,5,1,0,0,34,13.0,1,28,13,16666
1591,2024-09-01,Mumbai,Google_Ads,Full_Home,6,4637,1,7,0,0,0,31,,0,20,20,92740
1592,2024-05-01,Chennai,Direct,Sofa,12,1567,1,1,0,0,0,29,1.0,1,24,1,1567
1593,2024-05-01,Pune,Google_Ads,Sofa,3,1485,1,7,0,2,2,32,9.0,1,24,9,13365
1594,2024-01-01,Pune,Google_Ads,Full_Home,6,4787,2,8,0,0,0,24,1.0,1,28,1,4787
1595,2024-09-01,Delhi,Meta_Ads,Sofa,6,1359,3,7,0,0,1,33,,0,20,20,27180
1596,2024-02-01,Pune,Referral,Full_Home,12,3885,2,5,2,0,3,30,4.0,1,27,4,15540
1597,2024-08-01,Mumbai,Meta_Ads,Dining,12,1482,1,5,1,0,1,26,,0,21,21,31122
1598,2024-09-01,Hyderabad,Google_Ads,Full_Home,12,4775,1,8,1,0,1,34,2.0,1,20,2,9550
1599,2024-11-01,Mumbai,Meta_Ads,Sofa,3,1353,2,10,0,0,0,21,,0,18,18,24354
1600,2024-09-01,Delhi,Meta_Ads,Full_Home,6,3566,4,6,0,1,1,29,15.0,1,20,15,53490
1601,2024-04-01,Chennai,Meta_Ads,Bed,12,1224,4,8,0,1,1,27,,0,25,25,30600
1602,2024-09-01,Chennai,Direct,Sofa,3,1593,3,8,0,1,1,25,,0,20,20,31860
1603,2024-10-01,Delhi,Direct,Full_Home,3,3770,1,8,0,0,1,26,,0,19,19,71630
1604,2024-04-01,Delhi,Meta_Ads,Sofa,6,1446,1,6,0,0,0,32,3.0,1,25,3,4338
1605,2024-02-01,Pune,Google_Ads,Bed,6,1347,3,5,1,0,1,27,12.0,1,27,12,16164
1606,2024-11-01,Chennai,Meta_Ads,Dining,3,1715,0,6,0,0,0,36,14.0,1,18,14,24010
1607,2024-02-01,Hyderabad,Direct,Sofa,12,1578,1,6,0,0,0,22,,0,27,27,42606
1608,2024-08-01,Bengaluru,Direct,Sofa,12,1597,5,5,0,0,1,30,,0,21,21,33537
1609,2024-03-01,Mumbai,Google_Ads,Wardrobe,6,1084,2,5,0,0,1,23,3.0,1,26,3,3252
1610,2024-02-01,Pune,Google_Ads,Wardrobe,12,1156,2,7,0,0,0,37,6.0,1,27,6,6936
1611,2024-10-01,Hyderabad,Google_Ads,Dining,12,1737,0,9,0,0,1,32,,0,19,19,33003
1612,2024-02-01,Hyderabad,Referral,Study,6,991,1,1,1,0,0,23,1.0,1,27,1,991
1613,2024-09-01,Delhi,Meta_Ads,Bed,12,1284,4,4,1,1,2,33,4.0,1,20,4,5136
1614,2024-09-01,Mumbai,Meta_Ads,Bed,12,1534,0,7,0,0,0,36,,0,20,20,30680
